ticket_id,subject,description,category,priority,status,channel,created_at,resolution_time_hours,customer_satisfaction,is_synthetic
SYN-00384,Payment request,"Hello support, my payment need a receipt. Please help me resolve this soon.",Billing Inquiry,High,Resolved,Chat,2024-07-21T18:00:00,58,3,True
SYN-01048,Money problem,"Hello support, my money return was approved. Please help me resolve this soon.",Refund Request,Medium,Pending,Web,2024-08-09T00:00:00,37,5,True
SYN-00094,Update request,"Hello support, my update keeps failing. Please help me resolve this soon.",Technical Issue,High,Resolved,Web,2024-08-09T02:00:00,107,4,True
SYN-00941,Refund question,"Hello support, my refund refund is missing. Please help me resolve this today.",Refund Request,Medium,Resolved,Phone,2024-08-09T04:00:00,105,2,True
SYN-01129,Refund problem,"Hello support, my refund want my money back. Please help me resolve this when possible.",Refund Request,High,Pending,Web,2024-04-18T17:00:00,89,5,True
SYN-02053,Question request,"Hello support, my question where can I find help. Please help me resolve this soon.",General Support,Medium,Resolved,Email,2024-04-16T20:00:00,33,4,True
SYN-01859,Support request,"Hello support, my support have a general question. Please help me resolve this soon.",General Support,Medium,Closed,Web,2024-02-06T14:00:00,28,5,True
SYN-00188,Device request,"Hello support, my device shows an error. Please help me resolve this when possible.",Technical Issue,Low,Open,Phone,2024-06-08T12:00:00,103,4,True
SYN-00814,Verification question,"Hello support, my verification code never arrived. Please help me resolve this today.",Account Access,Critical,Closed,Web,2024-09-08T14:00:00,75,5,True
SYN-00962,Cancel request,"Hello support, my cancel want my money back. Please help me resolve this soon.",Refund Request,Critical,Open,Email,2024-04-26T18:00:00,4,1,True
SYN-02006,Contact help,"Hello support, my contact need some assistance. Please help me resolve this when possible.",General Support,Low,Closed,Web,2024-06-29T05:00:00,30,5,True
SYN-00717,Password request,"Hello support, my password code never arrived. Please help me resolve this today.",Account Access,Low,Resolved,Web,2024-11-05T12:00:00,89,1,True
SYN-01039,Money help,"Hello support, my money refund is missing. Please help me resolve this soon.",Refund Request,High,Pending,Chat,2024-07-10T23:00:00,100,1,True
SYN-00179,Update help,"Hello support, my update stopped working. Please help me resolve this soon.",Technical Issue,Critical,Open,Phone,2024-02-26T21:00:00,89,5,True
SYN-00875,Password question,"Hello support, my password reset link expired. Please help me resolve this today.",Account Access,Low,Open,Web,2024-02-26T03:00:00,43,4,True
SYN-00867,Login question,"Hello support, my login reset link expired. Please help me resolve this when possible.",Account Access,High,Pending,Email,2024-09-10T15:00:00,3,5,True
SYN-01957,Guidance help,"Hello support, my guidance have a general question. Please help me resolve this soon.",General Support,Critical,Pending,Web,2024-11-09T17:00:00,51,5,True
SYN-00265,Screen problem,"Hello support, my screen will not start. Please help me resolve this soon.",Technical Issue,Medium,Closed,Chat,2024-08-31T09:00:00,10,4,True
SYN-00462,Charged problem,"Hello support, my charged payment was declined. Please help me resolve this when possible.",Billing Inquiry,Low,Open,Email,2024-09-07T09:00:00,114,5,True
SYN-00726,Login request,"Hello support, my login reset link expired. Please help me resolve this when possible.",Account Access,Medium,Resolved,Chat,2024-02-13T22:00:00,110,2,True
SYN-01602,Delivery help,"Hello support, my delivery package was damaged. Please help me resolve this soon.",Shipping Issue,Medium,Open,Phone,2024-02-29T08:00:00,116,5,True
SYN-00455,Card question,"Hello support, my card amount is incorrect. Please help me resolve this today.",Billing Inquiry,Critical,Pending,Chat,2024-04-14T00:00:00,27,2,True
SYN-01704,Shipment problem,"Hello support, my shipment tracking is frozen. Please help me resolve this when possible.",Shipping Issue,Low,Open,Chat,2024-07-05T03:00:00,33,2,True
SYN-01601,Shipment help,"Hello support, my shipment has not arrived. Please help me resolve this soon.",Shipping Issue,Critical,Open,Phone,2024-06-20T08:00:00,24,5,True
SYN-01832,Guidance help,"Hello support, my guidance where can I find help. Please help me resolve this today.",General Support,Medium,Open,Chat,2024-03-20T19:00:00,98,5,True
SYN-01697,Delivery help,"Hello support, my delivery went to wrong address. Please help me resolve this today.",Shipping Issue,High,Open,Web,2024-07-01T16:00:00,105,5,True
SYN-01421,Compatible request,"Hello support, my compatible is this supported. Please help me resolve this today.",Product Inquiry,Medium,Open,Email,2024-03-15T20:00:00,66,4,True
SYN-01416,Feature help,"Hello support, my feature want to compare options. Please help me resolve this when possible.",Product Inquiry,High,Resolved,Phone,2024-03-10T15:00:00,40,1,True
SYN-00971,Money problem,"Hello support, my money return was approved. Please help me resolve this soon.",Refund Request,Medium,Pending,Chat,2024-11-01T23:00:00,58,2,True
SYN-01747,Tracking problem,"Hello support, my tracking tracking is frozen. Please help me resolve this when possible.",Shipping Issue,Medium,Pending,Chat,2024-03-20T22:00:00,95,2,True
SYN-00745,Password request,"Hello support, my password account is locked. Please help me resolve this soon.",Account Access,Critical,Pending,Phone,2024-10-28T23:00:00,91,4,True
SYN-00589,Charged problem,"Hello support, my charged was charged twice. Please help me resolve this soon.",Billing Inquiry,High,Resolved,Web,2024-09-19T12:00:00,92,3,True
SYN-00003,Update problem,"Hello support, my update shows an error. Please help me resolve this today.",Technical Issue,Critical,Resolved,Phone,2024-10-03T06:00:00,112,2,True
SYN-00357,Invoice problem,"Hello support, my invoice need a receipt. Please help me resolve this today.",Billing Inquiry,High,Pending,Email,2024-10-17T09:00:00,99,4,True
SYN-01246,Product question,"Hello support, my product which plan includes it. Please help me resolve this today.",Product Inquiry,High,Resolved,Chat,2024-07-15T07:00:00,113,1,True
SYN-01236,Upgrade help,"Hello support, my upgrade need more information. Please help me resolve this when possible.",Product Inquiry,Medium,Closed,Web,2024-11-08T04:00:00,47,2,True
SYN-01070,Refund request,"Hello support, my refund want my money back. Please help me resolve this when possible.",Refund Request,Medium,Open,Web,2024-07-25T05:00:00,97,4,True
SYN-01831,Guidance request,"Hello support, my guidance have a general question. Please help me resolve this soon.",General Support,Critical,Pending,Phone,2024-02-04T22:00:00,81,4,True
SYN-00390,Payment question,"Hello support, my payment payment was declined. Please help me resolve this today.",Billing Inquiry,Medium,Pending,Email,2024-08-11T22:00:00,92,5,True
SYN-01262,Plan request,"Hello support, my plan need more information. Please help me resolve this soon.",Product Inquiry,Low,Resolved,Web,2024-04-01T14:00:00,63,4,True
SYN-01433,Plan question,"Hello support, my plan need more information. Please help me resolve this soon.",Product Inquiry,Critical,Closed,Web,2024-11-23T08:00:00,52,3,True
SYN-02025,Help problem,"Hello support, my help where can I find help. Please help me resolve this when possible.",General Support,High,Resolved,Phone,2024-03-28T12:00:00,116,2,True
SYN-00907,Cancel help,"Hello support, my cancel cancel this order. Please help me resolve this when possible.",Refund Request,Low,Closed,Chat,2024-09-24T07:00:00,52,4,True
SYN-01669,Courier request,"Hello support, my courier went to wrong address. Please help me resolve this today.",Shipping Issue,Low,Closed,Web,2024-10-02T04:00:00,77,3,True
SYN-01579,Tracking question,"Hello support, my tracking package was damaged. Please help me resolve this soon.",Shipping Issue,Low,Closed,Email,2024-10-23T21:00:00,114,2,True
SYN-01420,Plan question,"Hello support, my plan is this supported. Please help me resolve this when possible.",Product Inquiry,Low,Closed,Web,2024-04-20T05:00:00,85,5,True
SYN-01311,Feature help,"Hello support, my feature is this supported. Please help me resolve this when possible.",Product Inquiry,High,Resolved,Web,2024-06-11T04:00:00,18,5,True
SYN-00309,Invoice request,"Hello support, my invoice was charged twice. Please help me resolve this when possible.",Billing Inquiry,Medium,Closed,Email,2024-06-11T18:00:00,10,1,True
SYN-00347,Invoice question,"Hello support, my invoice need a receipt. Please help me resolve this soon.",Billing Inquiry,Critical,Resolved,Phone,2024-09-23T21:00:00,92,4,True
SYN-00304,Billing request,"Hello support, my billing was charged twice. Please help me resolve this soon.",Billing Inquiry,High,Resolved,Phone,2024-11-26T10:00:00,55,3,True
SYN-00481,Payment question,"Hello support, my payment amount is incorrect. Please help me resolve this soon.",Billing Inquiry,Medium,Open,Phone,2024-05-25T05:00:00,18,5,True
SYN-01863,Support question,"Hello support, my support please contact me. Please help me resolve this soon.",General Support,Medium,Pending,Phone,2024-02-14T07:00:00,31,5,True
SYN-00437,Billing request,"Hello support, my billing amount is incorrect. Please help me resolve this when possible.",Billing Inquiry,Critical,Pending,Phone,2024-07-29T07:00:00,112,1,True
SYN-02076,Guidance request,"Hello support, my guidance need some assistance. Please help me resolve this today.",General Support,Low,Open,Chat,2024-07-27T14:00:00,69,5,True
SYN-01351,Product question,"Hello support, my product want to compare options. Please help me resolve this soon.",Product Inquiry,Medium,Pending,Web,2024-09-15T07:00:00,60,3,True
SYN-01761,Courier request,"Hello support, my courier has not arrived. Please help me resolve this soon.",Shipping Issue,Low,Closed,Phone,2024-01-29T04:00:00,89,1,True
SYN-02098,Help request,"Hello support, my help please contact me. Please help me resolve this today.",General Support,Medium,Closed,Email,2024-08-10T02:00:00,70,3,True
SYN-01695,Package problem,"Hello support, my package went to wrong address. Please help me resolve this today.",Shipping Issue,High,Closed,Phone,2024-10-31T07:00:00,84,1,True
SYN-02090,Help question,"Hello support, my help need some assistance. Please help me resolve this when possible.",General Support,Critical,Closed,Email,2024-08-29T02:00:00,107,3,True
SYN-01261,Feature question,"Hello support, my feature which plan includes it. Please help me resolve this soon.",Product Inquiry,Critical,Closed,Web,2024-03-30T07:00:00,87,4,True
SYN-00765,Login question,"Hello support, my login reset link expired. Please help me resolve this soon.",Account Access,Critical,Pending,Web,2024-07-23T17:00:00,16,2,True
SYN-01473,Compatible request,"Hello support, my compatible want to compare options. Please help me resolve this soon.",Product Inquiry,Low,Pending,Phone,2024-03-03T01:00:00,69,5,True
SYN-00262,Update request,"Hello support, my update shows an error. Please help me resolve this when possible.",Technical Issue,Low,Resolved,Email,2024-05-11T00:00:00,97,1,True
SYN-00705,Account help,"Hello support, my account cannot sign in. Please help me resolve this soon.",Account Access,Medium,Closed,Phone,2024-11-10T04:00:00,4,2,True
SYN-00505,Billing request,"Hello support, my billing payment was declined. Please help me resolve this when possible.",Billing Inquiry,Medium,Open,Phone,2024-06-02T20:00:00,24,2,True
SYN-01606,Tracking question,"Hello support, my tracking has not arrived. Please help me resolve this when possible.",Shipping Issue,Critical,Open,Phone,2024-05-29T12:00:00,64,5,True
SYN-00993,Refund request,"Hello support, my refund return was approved. Please help me resolve this today.",Refund Request,Critical,Resolved,Email,2024-10-21T05:00:00,77,1,True
SYN-01753,Courier question,"Hello support, my courier package was damaged. Please help me resolve this when possible.",Shipping Issue,Medium,Open,Chat,2024-04-05T07:00:00,41,4,True
SYN-01293,Product question,"Hello support, my product want to compare options. Please help me resolve this when possible.",Product Inquiry,Low,Closed,Phone,2024-08-25T06:00:00,101,2,True
SYN-01488,Plan question,"Hello support, my plan is this supported. Please help me resolve this soon.",Product Inquiry,Low,Closed,Web,2024-11-16T22:00:00,113,4,True
SYN-01179,Cancel problem,"Hello support, my cancel cancel this order. Please help me resolve this soon.",Refund Request,Medium,Open,Email,2024-09-02T11:00:00,120,1,True
SYN-02081,Question problem,"Hello support, my question where can I find help. Please help me resolve this when possible.",General Support,Critical,Resolved,Phone,2024-11-13T09:00:00,20,1,True
